

Measurement ID,6345
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1268
Program,168 - MSM_Rate_2C
Start Time,24/08/2020 10:58:37
End Time,25/08/2020 04:30:50
Test section,TS006038
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
8,CHA,11320.103,18520.550,1,1,MSM_Rate_2C,4.19986,0.38940,4.70167,0.00000,18.15043,1.63542,9.90000,10.40000,10.20000,
8,CHA,11321.017,18521.464,1,1,MSM_Rate_2C,4.19997,0.38867,4.70177,0.00000,18.15085,1.63242,9.90000,10.40000,10.20000,
8,CHA,11321.969,18522.416,1,1,MSM_Rate_2C,4.19986,0.38831,4.70187,0.00000,18.15128,1.63086,9.90000,10.40000,10.20000,
8,CHA,11323.082,18523.529,1,1,MSM_Rate_2C,4.19997,0.38867,4.70200,0.00000,18.15182,1.63242,9.90000,10.40000,10.20000,
8,CHA,11324.079,18524.526,1,1,MSM_Rate_2C,4.19997,0.38831,4.70209,0.00000,18.15220,1.63090,9.90000,10.40000,10.20000,
8,CHA,11325.027,18525.474,1,1,MSM_Rate_2C,4.19997,0.38759,4.70219,0.00000,18.15263,1.62938,9.90000,10.40000,10.20000,
8,CHA,11326.046,18526.493,1,1,MSM_Rate_2C,4.19986,0.38759,4.70232,0.00000,18.15318,1.62782,9.90000,10.40000,10.20000,
8,CHA,11327.007,18527.454,1,1,MSM_Rate_2C,4.19997,0.38723,4.70242,0.00000,18.15359,1.62635,9.90000,10.40000,10.20000,
8,CHA,11328.031,18528.478,1,1,MSM_Rate_2C,4.19997,0.38687,4.70252,0.00000,18.15403,1.62479,9.90000,10.40000,10.20000,
8,CHA,11329.044,18529.491,1,1,MSM_Rate_2C,4.19986,0.38687,4.70264,0.00000,18.15453,1.62479,9.90000,10.40000,10.20000,
8,CHA,11330.053,18530.500,1,1,MSM_Rate_2C,4.19986,0.38614,4.70274,0.00000,18.15494,1.62179,9.90000,10.40000,10.20000,
8,CHA,11331.004,18531.451,1,1,MSM_Rate_2C,4.19997,0.38614,4.70284,0.00000,18.15534,1.62175,9.90000,10.40000,10.20000,
8,CHA,11332.015,18532.462,1,1,MSM_Rate_2C,4.19997,0.38614,4.70296,0.00000,18.15587,1.62179,9.80000,10.40000,10.20000,
8,CHA,11333.024,18533.471,1,1,MSM_Rate_2C,4.19997,0.38578,4.70306,0.00000,18.15627,1.62023,9.80000,10.40000,10.20000,
8,CHA,11334.035,18534.482,1,1,MSM_Rate_2C,4.19997,0.38542,4.70318,0.00000,18.15678,1.61875,9.80000,10.40000,10.20000,
8,CHA,11335.045,18535.492,1,1,MSM_Rate_2C,4.19986,0.38470,4.70328,0.00000,18.15720,1.61724,9.80000,10.40000,10.20000,
8,CHA,11335.997,18536.444,1,1,MSM_Rate_2C,4.19997,0.38434,4.70337,0.00000,18.15756,1.61416,9.80000,10.40000,10.20000,
8,CHA,11337.007,18537.454,1,1,MSM_Rate_2C,4.19997,0.38434,4.70350,0.00000,18.15811,1.61420,9.80000,10.40000,10.20000,
8,CHA,11338.017,18538.464,1,1,MSM_Rate_2C,4.19986,0.38397,4.70359,0.00000,18.15850,1.61264,9.80000,10.40000,10.20000,
8,CHA,11339.103,18539.550,1,1,MSM_Rate_2C,4.19986,0.38397,4.70371,0.00000,18.15902,1.61264,9.80000,10.40000,10.20000,
8,CHA,11340.201,18540.648,1,1,MSM_Rate_2C,4.19997,0.38325,4.70381,0.00000,18.15945,1.60964,9.80000,10.40000,10.20000,
8,CHA,11340.996,18541.443,1,1,MSM_Rate_2C,4.19997,0.38325,4.70390,0.00000,18.15982,1.60960,9.80000,10.40000,10.20000,
8,CHA,11342.006,18542.453,1,1,MSM_Rate_2C,4.19997,0.38289,4.70403,0.00000,18.16035,1.60812,9.80000,10.40000,10.20000,
8,CHA,11343.014,18543.461,1,1,MSM_Rate_2C,4.19997,0.38217,4.70411,0.00000,18.16071,1.60656,9.80000,10.40000,10.20000,
8,CHA,11344.063,18544.510,1,1,MSM_Rate_2C,4.19997,0.38181,4.70424,0.00000,18.16125,1.60357,9.80000,10.40000,10.20000,
8,CHA,11344.998,18545.445,1,1,MSM_Rate_2C,4.19986,0.38181,4.70435,0.00000,18.16168,1.60353,9.80000,10.40000,10.20000,
8,CHA,11346.145,18546.592,1,1,MSM_Rate_2C,4.19997,0.38144,4.70445,0.00000,18.16210,1.60205,9.80000,10.40000,10.20000,
8,CHA,11347.136,18547.583,1,1,MSM_Rate_2C,4.19986,0.38144,4.70456,0.00000,18.16260,1.60201,9.80000,10.40000,10.20000,
8,CHA,11347.999,18548.446,1,1,MSM_Rate_2C,4.19997,0.38108,4.70466,0.00000,18.16300,1.60053,9.80000,10.40000,10.20000,
8,CHA,11349.101,18549.548,1,1,MSM_Rate_2C,4.19986,0.38072,4.70476,0.00000,18.16342,1.59897,9.80000,10.40000,10.20000,
8,CHA,11350.132,18550.579,1,1,MSM_Rate_2C,4.19997,0.38072,4.70488,0.00000,18.16391,1.59901,9.80000,10.40000,10.20000,
8,CHA,11351.076,18551.523,1,1,MSM_Rate_2C,4.19986,0.38036,4.70498,0.00000,18.16433,1.59745,9.80000,10.40000,10.20000,
8,CHA,11352.027,18552.474,1,1,MSM_Rate_2C,4.19997,0.38036,4.70509,0.00000,18.16480,1.59750,9.80000,10.40000,10.20000,
8,CHA,11353.053,18553.500,1,1,MSM_Rate_2C,4.19997,0.37964,4.70519,0.00000,18.16523,1.59442,9.80000,10.40000,10.20000,
8,CHA,11354.008,18554.455,1,1,MSM_Rate_2C,4.19986,0.37964,4.70528,0.00000,18.16561,1.59442,9.80000,10.40000,10.20000,
8,CHA,11355.014,18555.461,1,1,MSM_Rate_2C,4.19997,0.37964,4.70541,0.00000,18.16613,1.59446,9.80000,10.40000,10.20000,
8,CHA,11356.102,18556.549,1,1,MSM_Rate_2C,4.19997,0.37891,4.70551,0.00000,18.16655,1.59138,9.80000,10.40000,10.20000,
8,CHA,11356.997,18557.444,1,1,MSM_Rate_2C,4.19986,0.37855,4.70559,0.00000,18.16693,1.58990,9.80000,10.40000,10.20000,
8,CHA,11358.015,18558.462,1,1,MSM_Rate_2C,4.19986,0.37819,4.70572,0.00000,18.16745,1.58834,9.80000,10.40000,10.10000,
8,CHA,11359.130,18559.577,1,1,MSM_Rate_2C,4.19997,0.37819,4.70582,0.00000,18.16787,1.58838,9.80000,10.40000,10.10000,
8,CHA,11360.080,18560.527,1,1,MSM_Rate_2C,4.19997,0.37747,4.70592,0.00000,18.16827,1.58687,9.80000,10.40000,10.10000,
8,CHA,11361.034,18561.481,1,1,MSM_Rate_2C,4.19986,0.37747,4.70602,0.00000,18.16871,1.58383,9.80000,10.40000,10.10000,
8,CHA,11361.990,18562.437,1,1,MSM_Rate_2C,4.19986,0.37710,4.70612,0.00000,18.16913,1.58379,9.80000,10.40000,10.10000,
8,CHA,11363.054,18563.501,1,1,MSM_Rate_2C,4.19997,0.37710,4.70625,0.00000,18.16967,1.58383,9.80000,10.40000,10.10000,
8,CHA,11363.998,18564.445,1,1,MSM_Rate_2C,4.19986,0.37710,4.70635,0.00000,18.17009,1.58379,9.80000,10.40000,10.10000,
8,CHA,11365.016,18565.463,1,1,MSM_Rate_2C,4.19997,0.37602,4.70645,0.00000,18.17051,1.58079,9.80000,10.40000,10.10000,
8,CHA,11366.024,18566.471,1,1,MSM_Rate_2C,4.19986,0.37566,4.70656,0.00000,18.17098,1.57771,9.80000,10.40000,10.10000,
8,CHA,11366.983,18567.430,1,1,MSM_Rate_2C,4.19997,0.37566,4.70666,0.00000,18.17140,1.57775,9.80000,10.40000,10.10000,
8,CHA,11367.999,18568.446,1,1,MSM_Rate_2C,4.19986,0.37530,4.70675,0.00000,18.17179,1.57619,9.80000,10.40000,10.10000,
8,CHA,11369.006,18569.453,1,1,MSM_Rate_2C,4.19986,0.37494,4.70687,0.00000,18.17228,1.57468,9.80000,10.40000,10.10000,
8,CHA,11370.018,18570.465,1,1,MSM_Rate_2C,4.19997,0.37494,4.70695,0.00000,18.17263,1.57472,9.80000,10.40000,10.10000,
8,CHA,11371.033,18571.480,1,1,MSM_Rate_2C,4.19997,0.37421,4.70708,0.00000,18.17317,1.57168,9.80000,10.40000,10.10000,
8,CHA,11372.041,18572.488,1,1,MSM_Rate_2C,4.19986,0.37421,4.70716,0.00000,18.17352,1.57164,9.80000,10.40000,10.10000,
8,CHA,11373.059,18573.506,1,1,MSM_Rate_2C,4.19986,0.37421,4.70729,0.00000,18.17405,1.57164,9.80000,10.40000,10.10000,
8,CHA,11374.010,18574.457,1,1,MSM_Rate_2C,4.19986,0.37385,4.70739,0.00000,18.17446,1.57012,9.80000,10.40000,10.10000,
8,CHA,11375.024,18575.471,1,1,MSM_Rate_2C,4.19997,0.37349,4.70747,0.00000,18.17482,1.57012,9.80000,10.40000,10.10000,
8,CHA,11376.132,18576.579,1,1,MSM_Rate_2C,4.19986,0.37313,4.70760,0.00000,18.17535,1.56708,9.80000,10.40000,10.10000,
8,CHA,11377.163,18577.610,1,1,MSM_Rate_2C,4.19986,0.37240,4.70770,0.00000,18.17577,1.56561,9.80000,10.40000,10.10000,
8,CHA,11377.995,18578.442,1,1,MSM_Rate_2C,4.19986,0.37240,4.70779,0.00000,18.17615,1.56556,9.80000,10.40000,10.10000,
8,CHA,11379.107,18579.554,1,1,MSM_Rate_2C,4.19997,0.37277,4.70791,0.00000,18.17666,1.56561,9.80000,10.40000,10.10000,
8,CHA,11380.078,18580.525,1,1,MSM_Rate_2C,4.19986,0.37204,4.70801,0.00000,18.17706,1.56253,9.80000,10.40000,10.10000,
8,CHA,11381.116,18581.563,1,1,MSM_Rate_2C,4.19997,0.37132,4.70812,0.00000,18.17753,1.55953,9.80000,10.40000,10.10000,
8,CHA,11381.991,18582.438,1,1,MSM_Rate_2C,4.19986,0.37132,4.70822,0.00000,18.17794,1.55949,9.80000,10.40000,10.10000,
8,CHA,11383.005,18583.452,1,1,MSM_Rate_2C,4.19997,0.37096,4.70832,0.00000,18.17835,1.55797,9.80000,10.40000,10.10000,
8,CHA,11384.000,18584.447,1,1,MSM_Rate_2C,4.19986,0.37060,4.70841,0.00000,18.17876,1.55801,9.80000,10.40000,10.10000,
8,CHA,11385.115,18585.562,1,1,MSM_Rate_2C,4.19986,0.37060,4.70853,0.00000,18.17927,1.55645,9.80000,10.40000,10.10000,
8,CHA,11386.140,18586.587,1,1,MSM_Rate_2C,4.19986,0.37060,4.70862,0.00000,18.17964,1.55498,9.80000,10.40000,10.10000,
8,CHA,11387.154,18587.601,1,1,MSM_Rate_2C,4.19986,0.37024,4.70874,0.00000,18.18015,1.55494,9.80000,10.40000,10.10000,
8,CHA,11388.023,18588.470,1,1,MSM_Rate_2C,4.19986,0.36987,4.70882,0.00000,18.18046,1.55346,9.80000,10.40000,10.10000,
8,CHA,11389.053,18589.500,1,1,MSM_Rate_2C,4.19986,0.36951,4.70894,0.00000,18.18097,1.55190,9.80000,10.40000,10.10000,
8,CHA,11390.017,18590.464,1,1,MSM_Rate_2C,4.19997,0.36879,4.70904,0.00000,18.18140,1.54890,9.80000,10.40000,10.10000,
8,CHA,11391.028,18591.475,1,1,MSM_Rate_2C,4.19997,0.36843,4.70913,0.00000,18.18177,1.54734,9.80000,10.40000,10.10000,
8,CHA,11392.027,18592.474,1,1,MSM_Rate_2C,4.19997,0.36843,4.70925,0.00000,18.18227,1.54738,9.80000,10.40000,10.10000,
8,CHA,11393.051,18593.498,1,1,MSM_Rate_2C,4.19997,0.36807,4.70933,0.00000,18.18262,1.54582,9.80000,10.40000,10.10000,
8,CHA,11394.009,18594.456,1,1,MSM_Rate_2C,4.19997,0.36770,4.70945,0.00000,18.18312,1.54435,9.80000,10.40000,10.10000,
8,CHA,11395.064,18595.511,1,1,MSM_Rate_2C,4.19997,0.36807,4.70954,0.00000,18.18351,1.54582,9.80000,10.40000,10.10000,
8,CHA,11396.029,18596.476,1,1,MSM_Rate_2C,4.19997,0.36807,4.70964,0.00000,18.18392,1.54435,9.80000,10.40000,10.10000,
8,CHA,11397.057,18597.504,1,1,MSM_Rate_2C,4.19997,0.36734,4.70976,0.00000,18.18443,1.54283,9.80000,10.40000,10.10000,
8,CHA,11397.998,18598.445,1,1,MSM_Rate_2C,4.19997,0.36734,4.70986,0.00000,18.18483,1.54283,9.80000,10.40000,10.10000,
8,CHA,11399.008,18599.455,1,1,MSM_Rate_2C,4.19997,0.36662,4.70996,0.00000,18.18524,1.54127,9.80000,10.40000,10.10000,
8,CHA,11400.159,18600.606,1,1,MSM_Rate_2C,4.19997,0.36626,4.71007,0.00000,18.18570,1.53827,9.80000,10.40000,10.10000,
8,CHA,11401.187,18601.634,1,1,MSM_Rate_2C,4.19997,0.36626,4.71016,0.00000,18.18611,1.53827,9.80000,10.40000,10.10000,
8,CHA,11401.991,18602.438,1,1,MSM_Rate_2C,4.19997,0.36590,4.71026,0.00000,18.18651,1.53675,9.80000,10.40000,10.10000,
8,CHA,11402.992,18603.439,1,1,MSM_Rate_2C,4.19986,0.36590,4.71037,0.00000,18.18697,1.53671,9.80000,10.40000,10.10000,
8,CHA,11404.001,18604.448,1,1,MSM_Rate_2C,4.19986,0.36554,4.71046,0.00000,18.18736,1.53519,9.80000,10.40000,10.10000,
8,CHA,11405.142,18605.589,1,1,MSM_Rate_2C,4.19997,0.36517,4.71057,0.00000,18.18784,1.53372,9.80000,10.40000,10.10000,
8,CHA,11406.074,18606.521,1,1,MSM_Rate_2C,4.19986,0.36481,4.71067,0.00000,18.18824,1.53216,9.80000,10.40000,10.10000,
8,CHA,11407.132,18607.579,1,1,MSM_Rate_2C,4.19997,0.36481,4.71077,0.00000,18.18864,1.53216,9.80000,10.40000,10.10000,
8,CHA,11408.096,18608.543,1,1,MSM_Rate_2C,4.19997,0.36409,4.71086,0.00000,18.18905,1.53068,9.80000,10.40000,10.10000,
8,CHA,11409.150,18609.597,1,1,MSM_Rate_2C,4.19997,0.36409,4.71097,0.00000,18.18951,1.53068,9.80000,10.40000,10.10000,
8,CHA,11410.050,18610.497,1,1,MSM_Rate_2C,4.19997,0.36373,4.71106,0.00000,18.18990,1.52608,9.80000,10.40000,10.10000,
8,CHA,11411.018,18611.465,1,1,MSM_Rate_2C,4.19986,0.36373,4.71118,0.00000,18.19036,1.52760,9.80000,10.40000,10.10000,
8,CHA,11412.073,18612.520,1,1,MSM_Rate_2C,4.19986,0.36337,4.71127,0.00000,18.19077,1.52612,9.80000,10.40000,10.10000,
8,CHA,11413.063,18613.510,1,1,MSM_Rate_2C,4.19986,0.36300,4.71136,0.00000,18.19115,1.52608,9.80000,10.40000,10.10000,
8,CHA,11414.001,18614.448,1,1,MSM_Rate_2C,4.19997,0.36264,4.71146,0.00000,18.19156,1.52305,9.80000,10.40000,10.10000,
8,CHA,11415.029,18615.476,1,1,MSM_Rate_2C,4.19997,0.36228,4.71158,0.00000,18.19208,1.52157,9.80000,10.40000,10.10000,
8,CHA,11416.008,18616.455,1,1,MSM_Rate_2C,4.19997,0.36228,4.71168,0.00000,18.19247,1.52157,9.80000,10.40000,10.10000,
8,CHA,11417.030,18617.477,1,1,MSM_Rate_2C,4.19997,0.36192,4.71177,0.00000,18.19288,1.52001,9.80000,10.40000,10.10000,
8,CHA,11418.049,18618.496,1,1,MSM_Rate_2C,4.19997,0.36156,4.71189,0.00000,18.19335,1.51853,9.80000,10.40000,10.10000,
8,CHA,11418.995,18619.442,1,1,MSM_Rate_2C,4.19986,0.36120,4.71198,0.00000,18.19373,1.51697,9.80000,10.40000,10.10000,
8,CHA,11420.007,18620.454,1,1,MSM_Rate_2C,4.19997,0.36083,4.71207,0.00000,18.19414,1.51697,9.80000,10.40000,10.10000,
8,CHA,11421.038,18621.485,1,1,MSM_Rate_2C,4.19986,0.36083,4.71219,0.00000,18.19461,1.51545,9.80000,10.40000,10.10000,
8,CHA,11422.035,18622.482,1,1,MSM_Rate_2C,4.19986,0.36011,4.71227,0.00000,18.19496,1.51398,9.80000,10.40000,10.10000,
8,CHA,11423.049,18623.496,1,1,MSM_Rate_2C,4.19997,0.36047,4.71239,0.00000,18.19546,1.51398,9.80000,10.40000,10.10000,
8,CHA,11424.002,18624.449,1,1,MSM_Rate_2C,4.19986,0.36011,4.71248,0.00000,18.19585,1.51242,9.80000,10.40000,10.10000,
8,CHA,11425.102,18625.549,1,1,MSM_Rate_2C,4.19997,0.35975,4.71258,0.00000,18.19625,1.51094,9.80000,10.40000,10.10000,
8,CHA,11426.116,18626.563,1,1,MSM_Rate_2C,4.19986,0.35939,4.71267,0.00000,18.19666,1.50938,9.80000,10.40000,10.10000,
8,CHA,11427.072,18627.519,1,1,MSM_Rate_2C,4.19997,0.35939,4.71277,0.00000,18.19706,1.50938,9.80000,10.40000,10.10000,
8,CHA,11428.097,18628.544,1,1,MSM_Rate_2C,4.19997,0.35903,4.71289,0.00000,18.19758,1.50790,9.80000,10.40000,10.10000,
8,CHA,11429.048,18629.495,1,1,MSM_Rate_2C,4.19997,0.35903,4.71298,0.00000,18.19795,1.50790,9.80000,10.40000,10.10000,
8,CHA,11430.058,18630.505,1,1,MSM_Rate_2C,4.19997,0.35867,4.71307,0.00000,18.19831,1.50634,9.80000,10.40000,10.10000,
8,CHA,11431.000,18631.447,1,1,MSM_Rate_2C,4.19986,0.35794,4.71317,0.00000,18.19876,1.50331,9.80000,10.40000,10.10000,
8,CHA,11432.088,18632.535,1,1,MSM_Rate_2C,4.19986,0.35758,4.71327,0.00000,18.19918,1.50179,9.80000,10.40000,10.10000,
8,CHA,11433.056,18633.503,1,1,MSM_Rate_2C,4.19997,0.35758,4.71338,0.00000,18.19961,1.50183,9.80000,10.40000,10.10000,
8,CHA,11434.160,18634.607,1,1,MSM_Rate_2C,4.19986,0.35722,4.71349,0.00000,18.20007,1.50027,9.80000,10.40000,10.10000,
8,CHA,11435.110,18635.557,1,1,MSM_Rate_2C,4.19986,0.35686,4.71358,0.00000,18.20048,1.49875,9.80000,10.40000,10.10000,
8,CHA,11436.028,18636.475,1,1,MSM_Rate_2C,4.19986,0.35650,4.71367,0.00000,18.20085,1.49723,9.80000,10.40000,10.10000,
8,CHA,11437.087,18637.534,1,1,MSM_Rate_2C,4.19997,0.35613,4.71377,0.00000,18.20125,1.49571,9.80000,10.40000,10.10000,
8,CHA,11438.116,18638.563,1,1,MSM_Rate_2C,4.19997,0.35613,4.71388,0.00000,18.20174,1.49575,9.80000,10.40000,10.10000,
8,CHA,11439.046,18639.493,1,1,MSM_Rate_2C,4.19997,0.35577,4.71397,0.00000,18.20209,1.49424,9.80000,10.40000,10.10000,
8,CHA,11440.016,18640.463,1,1,MSM_Rate_2C,4.19997,0.35541,4.71407,0.00000,18.20251,1.49272,9.80000,10.40000,10.10000,
8,CHA,11441.037,18641.484,1,1,MSM_Rate_2C,4.19986,0.35505,4.71417,0.00000,18.20294,1.49116,9.80000,10.40000,10.10000,
8,CHA,11442.034,18642.481,1,1,MSM_Rate_2C,4.19986,0.35505,4.71427,0.00000,18.20338,1.49116,9.80000,10.40000,10.10000,
8,CHA,11443.006,18643.453,1,1,MSM_Rate_2C,4.19986,0.35469,4.71437,0.00000,18.20377,1.48964,9.80000,10.40000,10.10000,
8,CHA,11444.091,18644.538,1,1,MSM_Rate_2C,4.19986,0.35433,4.71446,0.00000,18.20417,1.48812,9.80000,10.40000,10.10000,
8,CHA,11444.979,18645.426,1,1,MSM_Rate_2C,4.19997,0.35433,4.71456,0.00000,18.20457,1.48812,9.80000,10.40000,10.10000,
8,CHA,11446.121,18646.568,1,1,MSM_Rate_2C,4.19997,0.35360,4.71467,0.00000,18.20503,1.48512,9.80000,10.40000,10.10000,
8,CHA,11447.087,18647.534,1,1,MSM_Rate_2C,4.19986,0.35360,4.71477,0.00000,18.20547,1.48508,9.80000,10.40000,10.10000,
8,CHA,11448.119,18648.566,1,1,MSM_Rate_2C,4.19986,0.35360,4.71485,0.00000,18.20580,1.48512,9.80000,10.40000,10.10000,
8,CHA,11449.003,18649.450,1,1,MSM_Rate_2C,4.19986,0.35360,4.71494,0.00000,18.20619,1.48357,9.80000,10.40000,10.10000,
8,CHA,11450.085,18650.532,1,1,MSM_Rate_2C,4.19997,0.35288,4.71506,0.00000,18.20670,1.48209,9.80000,10.40000,10.10000,
8,CHA,11451.045,18651.492,1,1,MSM_Rate_2C,4.19986,0.35288,4.71516,0.00000,18.20710,1.48205,9.80000,10.40000,10.10000,
8,CHA,11452.004,18652.451,1,1,MSM_Rate_2C,4.19986,0.35252,4.71525,0.00000,18.20748,1.48053,9.80000,10.40000,10.10000,
8,CHA,11453.123,18653.570,1,1,MSM_Rate_2C,4.19986,0.35216,4.71534,0.00000,18.20787,1.47905,9.80000,10.40000,10.10000,
8,CHA,11454.033,18654.480,1,1,MSM_Rate_2C,4.19986,0.35216,4.71543,0.00000,18.20825,1.47905,9.80000,10.40000,10.10000,
8,CHA,11455.054,18655.501,1,1,MSM_Rate_2C,4.19986,0.35180,4.71555,0.00000,18.20872,1.47749,9.80000,10.40000,10.10000,
8,CHA,11456.077,18656.524,1,1,MSM_Rate_2C,4.19986,0.35180,4.71564,0.00000,18.20912,1.47749,9.80000,10.40000,10.10000,
8,CHA,11457.088,18657.535,1,1,MSM_Rate_2C,4.19997,0.35107,4.71573,0.00000,18.20950,1.47597,9.80000,10.40000,10.10000,
8,CHA,11458.112,18658.559,1,1,MSM_Rate_2C,4.19986,0.35071,4.71584,0.00000,18.20996,1.47294,9.80000,10.40000,10.10000,
8,CHA,11459.075,18659.522,1,1,MSM_Rate_2C,4.19986,0.35035,4.71594,0.00000,18.21039,1.47142,9.80000,10.40000,10.10000,
8,CHA,11460.024,18660.471,1,1,MSM_Rate_2C,4.19997,0.35035,4.71603,0.00000,18.21074,1.47146,9.80000,10.40000,10.10000,
8,CHA,11461.045,18661.492,1,1,MSM_Rate_2C,4.19997,0.34999,4.71612,0.00000,18.21112,1.46994,9.80000,10.40000,10.10000,
8,CHA,11462.002,18662.449,1,1,MSM_Rate_2C,4.19986,0.34963,4.71622,0.00000,18.21154,1.46838,9.80000,10.40000,10.10000,
8,CHA,11463.079,18663.526,1,1,MSM_Rate_2C,4.19986,0.34926,4.71633,0.00000,18.21200,1.46686,9.80000,10.40000,10.10000,
8,CHA,11464.135,18664.582,1,1,MSM_Rate_2C,4.19997,0.34890,4.71642,0.00000,18.21239,1.46686,9.80000,10.40000,10.10000,
8,CHA,11465.193,18665.640,1,1,MSM_Rate_2C,4.19997,0.34890,4.71652,0.00000,18.21283,1.46538,9.80000,10.40000,10.10000,
8,CHA,11466.090,18666.537,1,1,MSM_Rate_2C,4.19986,0.34854,4.71662,0.00000,18.21321,1.46386,9.80000,10.40000,10.10000,
8,CHA,11466.998,18667.445,1,1,MSM_Rate_2C,4.19986,0.34854,4.71671,0.00000,18.21360,1.46386,9.80000,10.40000,10.10000,
8,CHA,11468.010,18668.457,1,1,MSM_Rate_2C,4.19997,0.34818,4.71681,0.00000,18.21403,1.46235,9.80000,10.40000,10.10000,
8,CHA,11469.023,18669.470,1,1,MSM_Rate_2C,4.19997,0.34782,4.71690,0.00000,18.21442,1.46083,9.80000,10.40000,10.10000,
8,CHA,11470.032,18670.479,1,1,MSM_Rate_2C,4.19986,0.34746,4.71701,0.00000,18.21485,1.45927,9.80000,10.40000,10.10000,
8,CHA,11471.065,18671.512,1,1,MSM_Rate_2C,4.19986,0.34710,4.71709,0.00000,18.21519,1.45779,9.80000,10.40000,10.10000,
8,CHA,11472.034,18672.481,1,1,MSM_Rate_2C,4.19986,0.34710,4.71719,0.00000,18.21561,1.45775,9.80000,10.40000,10.10000,
8,CHA,11473.008,18673.455,1,1,MSM_Rate_2C,4.19986,0.34710,4.71727,0.00000,18.21598,1.45927,9.80000,10.40000,10.10000,
8,CHA,11474.092,18674.539,1,1,MSM_Rate_2C,4.19997,0.34673,4.71739,0.00000,18.21645,1.45627,9.80000,10.40000,10.10000,
8,CHA,11475.109,18675.556,1,1,MSM_Rate_2C,4.19986,0.34637,4.71748,0.00000,18.21683,1.45475,9.80000,10.40000,10.10000,
8,CHA,11475.982,18676.429,1,1,MSM_Rate_2C,4.19997,0.34601,4.71757,0.00000,18.21721,1.45320,9.80000,10.40000,10.10000,
8,CHA,11477.024,18677.471,1,1,MSM_Rate_2C,4.19997,0.34601,4.71767,0.00000,18.21766,1.45323,9.80000,10.40000,10.10000,
8,CHA,11478.110,18678.557,1,1,MSM_Rate_2C,4.19986,0.34565,4.71776,0.00000,18.21803,1.45016,9.80000,10.40000,10.10000,
8,CHA,11479.052,18679.499,1,1,MSM_Rate_2C,4.19997,0.34529,4.71786,0.00000,18.21842,1.45168,9.80000,10.30000,10.10000,
8,CHA,11480.135,18680.582,1,1,MSM_Rate_2C,4.19997,0.34493,4.71796,0.00000,18.21885,1.44868,9.80000,10.30000,10.10000,
8,CHA,11481.082,18681.529,1,1,MSM_Rate_2C,4.19997,0.34493,4.71805,0.00000,18.21923,1.44868,9.80000,10.30000,10.10000,
8,CHA,11482.006,18682.453,1,1,MSM_Rate_2C,4.19997,0.34493,4.71815,0.00000,18.21965,1.44712,9.80000,10.30000,10.10000,
8,CHA,11482.997,18683.444,1,1,MSM_Rate_2C,4.19997,0.34456,4.71824,0.00000,18.22002,1.44712,9.80000,10.30000,10.10000,
8,CHA,11484.081,18684.528,1,1,MSM_Rate_2C,4.19997,0.34384,4.71835,0.00000,18.22050,1.44412,9.80000,10.30000,10.10000,
8,CHA,11485.181,18685.628,1,1,MSM_Rate_2C,4.19986,0.34348,4.71844,0.00000,18.22088,1.44412,9.80000,10.30000,10.10000,
8,CHA,11486.157,18686.604,1,1,MSM_Rate_2C,4.19997,0.34348,4.71854,0.00000,18.22131,1.44261,9.80000,10.30000,10.10000,
8,CHA,11487.115,18687.562,1,1,MSM_Rate_2C,4.19997,0.34312,4.71863,0.00000,18.22169,1.44261,9.80000,10.30000,10.10000,
8,CHA,11488.097,18688.544,1,1,MSM_Rate_2C,4.19997,0.34312,4.71874,0.00000,18.22212,1.44109,9.80000,10.30000,10.10000,
8,CHA,11489.015,18689.462,1,1,MSM_Rate_2C,4.19997,0.34240,4.71883,0.00000,18.22250,1.43805,9.80000,10.30000,10.10000,
8,CHA,11490.018,18690.465,1,1,MSM_Rate_2C,4.19997,0.34203,4.71891,0.00000,18.22287,1.43957,9.80000,10.30000,10.10000,
8,CHA,11491.032,18691.479,1,1,MSM_Rate_2C,4.19997,0.34203,4.71902,0.00000,18.22330,1.43653,9.80000,10.30000,10.10000,
8,CHA,11492.043,18692.490,1,1,MSM_Rate_2C,4.19986,0.34167,4.71911,0.00000,18.22368,1.43653,9.80000,10.30000,10.10000,
8,CHA,11492.994,18693.441,1,1,MSM_Rate_2C,4.19986,0.34167,4.71918,0.00000,18.22400,1.43501,9.80000,10.30000,10.10000,
8,CHA,11494.005,18694.452,1,1,MSM_Rate_2C,4.19986,0.34095,4.71930,0.00000,18.22449,1.43194,9.80000,10.30000,10.10000,
8,CHA,11495.095,18695.542,1,1,MSM_Rate_2C,4.19997,0.34095,4.71939,0.00000,18.22487,1.43198,9.80000,10.30000,10.10000,
8,CHA,11496.023,18696.470,1,1,MSM_Rate_2C,4.19986,0.34059,4.71948,0.00000,18.22525,1.43042,9.80000,10.30000,10.10000,
8,CHA,11497.112,18697.559,1,1,MSM_Rate_2C,4.19986,0.34023,4.71959,0.00000,18.22569,1.42890,9.80000,10.30000,10.10000,
8,CHA,11498.133,18698.580,1,1,MSM_Rate_2C,4.19986,0.34023,4.71967,0.00000,18.22605,1.42738,9.80000,10.30000,10.10000,
