

Measurement ID,6444,
Battery Name,LG M50,
Battery Type,
Circuit,MCCD_1271,
Program,168 - MSM_Rate_2C,
Start Time,8/26/2020 12:01:58 PM,
End Time,8/27/2020 5:49:18 AM,
Test section,TS006132,
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
8,CHA,6373.05,42113.404,2,1,MSM_Rate_2C,4.02007,1.67003,3.0605,4.53483,14.72783,6.71365,2.1
8,CHA,6374.064,42114.418,2,1,MSM_Rate_2C,4.02007,1.66967,3.06101,4.53483,14.72989,6.71221,2.1
8,CHA,6375.041,42115.395,2,1,MSM_Rate_2C,4.02029,1.67003,3.06143,4.53483,14.73155,6.71384,2.1
8,CHA,6376.016,42116.37,2,1,MSM_Rate_2C,4.02029,1.67003,3.06193,4.53483,14.73359,6.71402,2.1
8,CHA,6377.015,42117.369,2,1,MSM_Rate_2C,4.02041,1.67003,3.06231,4.53483,14.7351,6.71277,2.1
8,CHA,6377.995,42118.349,2,1,MSM_Rate_2C,4.02052,1.67003,3.06284,4.53483,14.73723,6.71439,2.1
8,CHA,6379.007,42119.361,2,1,MSM_Rate_2C,4.02063,1.66967,3.06326,4.53483,14.73891,6.71458,2.1
8,CHA,6380.071,42120.425,2,1,MSM_Rate_2C,4.02074,1.67003,3.06372,4.53483,14.74076,6.71477,2.1
8,CHA,6381.054,42121.408,2,1,MSM_Rate_2C,4.02074,1.66967,3.06424,4.53483,14.74288,6.71332,2.1
8,CHA,6382.073,42122.427,2,1,MSM_Rate_2C,4.02096,1.67003,3.06464,4.53483,14.74446,6.71514,2.1
8,CHA,6382.994,42123.348,2,1,MSM_Rate_2C,4.02096,1.67003,3.06516,4.53483,14.74655,6.71514,2.1
8,CHA,6384.019,42124.373,2,1,MSM_Rate_2C,4.02107,1.67003,3.06557,4.53483,14.7482,6.71532,2.1
8,CHA,6384.984,42125.338,2,1,MSM_Rate_2C,4.02118,1.66967,3.06608,4.53483,14.75028,6.71407,2.1
8,CHA,6386.058,42126.412,2,1,MSM_Rate_2C,4.0213,1.67003,3.06657,4.53483,14.75222,6.71569,2.1
8,CHA,6387.053,42127.407,2,1,MSM_Rate_2C,4.02141,1.66967,3.06696,4.53483,14.7538,6.71444,2.1
8,CHA,6388.038,42128.392,2,1,MSM_Rate_2C,4.02141,1.67003,3.06749,4.53483,14.75593,6.71588,2.1
8,CHA,6388.999,42129.353,2,1,MSM_Rate_2C,4.02152,1.67003,3.06786,4.53483,14.75744,6.71607,2.1
8,CHA,6390.018,42130.372,2,1,MSM_Rate_2C,4.02163,1.66967,3.06836,4.53483,14.75942,6.71625,2.1
8,CHA,6391.011,42131.365,2,1,MSM_Rate_2C,4.02174,1.67003,3.06885,4.53483,14.76141,6.71644,2.1
8,CHA,6392.066,42132.42,2,1,MSM_Rate_2C,4.02185,1.66967,3.06934,4.53483,14.76336,6.71518,2.1
8,CHA,6393.046,42133.4,2,1,MSM_Rate_2C,4.02196,1.67003,3.06976,4.53483,14.76505,6.71518,2.1
8,CHA,6394.019,42134.373,2,1,MSM_Rate_2C,4.02207,1.67003,3.07027,4.53483,14.76713,6.71699,2.1
8,CHA,6395.056,42135.41,2,1,MSM_Rate_2C,4.02207,1.66967,3.07074,4.53483,14.76901,6.71555,2.1
8,CHA,6396.106,42136.46,2,1,MSM_Rate_2C,4.02219,1.66967,3.07123,4.53483,14.77098,6.71574,2.1
8,CHA,6397.09,42137.444,2,1,MSM_Rate_2C,4.0223,1.66967,3.07164,4.53483,14.77263,6.71737,2.1
8,CHA,6398.022,42138.376,2,1,MSM_Rate_2C,4.02241,1.66967,3.07207,4.53483,14.77437,6.71592,2.1
8,CHA,6398.996,42139.35,2,1,MSM_Rate_2C,4.02252,1.67003,3.07258,4.53483,14.7764,6.71774,2.1
8,CHA,6400.067,42140.421,2,1,MSM_Rate_2C,4.02263,1.67003,3.07307,4.53483,14.77838,6.71792,2.1
8,CHA,6401.094,42141.448,2,1,MSM_Rate_2C,4.02263,1.66967,3.07345,4.53483,14.77992,6.71667,2.1
8,CHA,6402.076,42142.43,2,1,MSM_Rate_2C,4.02274,1.66967,3.074,4.53483,14.7821,6.71667,2.1
8,CHA,6403.04,42143.394,2,1,MSM_Rate_2C,4.02296,1.66967,3.07442,4.53483,14.78381,6.71685,2.1
8,CHA,6404.076,42144.43,2,1,MSM_Rate_2C,4.02296,1.67003,3.07489,4.53483,14.7857,6.71848,2.1
8,CHA,6405.078,42145.432,2,1,MSM_Rate_2C,4.02308,1.67003,3.0754,4.53483,14.78776,6.71867,2.1
8,CHA,6406.065,42146.419,2,1,MSM_Rate_2C,4.02319,1.66967,3.07577,4.53483,14.78922,6.71741,2.1
8,CHA,6407.042,42147.396,2,1,MSM_Rate_2C,4.0233,1.67003,3.07632,4.53483,14.79146,6.71904,2.1
8,CHA,6408.011,42148.365,2,1,MSM_Rate_2C,4.02341,1.66967,3.07667,4.53483,14.79286,6.71759,2.1
8,CHA,6409.064,42149.418,2,1,MSM_Rate_2C,4.02341,1.67003,3.07721,4.53483,14.79503,6.71778,2.1
8,CHA,6410.072,42150.426,2,1,MSM_Rate_2C,4.02352,1.66967,3.07771,4.53483,14.79703,6.71797,2.1
8,CHA,6411,42151.354,2,1,MSM_Rate_2C,4.02363,1.66967,3.0781,4.53483,14.79861,6.7196,2.1
8,CHA,6412.077,42152.431,2,1,MSM_Rate_2C,4.02374,1.67003,3.07864,4.53483,14.80077,6.71978,2.1
8,CHA,6413.014,42153.368,2,1,MSM_Rate_2C,4.02385,1.66967,3.07898,4.53483,14.80214,6.71834,2.1
8,CHA,6414.071,42154.425,2,1,MSM_Rate_2C,4.02397,1.66967,3.07947,4.53483,14.80414,6.71871,2.1
8,CHA,6415.037,42155.391,2,1,MSM_Rate_2C,4.02408,1.66967,3.08001,4.53483,14.80628,6.71889,2.1
8,CHA,6416,42156.354,2,1,MSM_Rate_2C,4.02408,1.66967,3.08042,4.53483,14.80794,6.71889,2.1
8,CHA,6417.033,42157.387,2,1,MSM_Rate_2C,4.02419,1.67003,3.08095,4.53483,14.81008,6.72052,2.1
8,CHA,6418,42158.354,2,1,MSM_Rate_2C,4.0243,1.66967,3.08132,4.53483,14.81157,6.71927,2.1
8,CHA,6418.98,42159.334,2,1,MSM_Rate_2C,4.02441,1.67003,3.08185,4.53483,14.81369,6.7209,2.1
8,CHA,6420.042,42160.396,2,1,MSM_Rate_2C,4.02452,1.66967,3.08235,4.53483,14.8157,6.71964,2.1
8,CHA,6420.999,42161.353,2,1,MSM_Rate_2C,4.02463,1.67003,3.08275,4.53483,14.81734,6.71964,2.1
8,CHA,6422.095,42162.449,2,1,MSM_Rate_2C,4.02474,1.67003,3.08325,4.53483,14.81935,6.72127,2.1
8,CHA,6423.107,42163.461,2,1,MSM_Rate_2C,4.02474,1.67003,3.08375,4.53483,14.82136,6.72145,2.1
8,CHA,6424.064,42164.418,2,1,MSM_Rate_2C,4.02497,1.66967,3.08416,4.53483,14.823,6.72019,2.1
8,CHA,6425.067,42165.421,2,1,MSM_Rate_2C,4.02497,1.66967,3.08464,4.53483,14.82494,6.72038,2.1
8,CHA,6426.04,42166.394,2,1,MSM_Rate_2C,4.02508,1.67003,3.08513,4.53483,14.82689,6.72201,2.1
8,CHA,6427.009,42167.363,2,1,MSM_Rate_2C,4.02519,1.67003,3.0855,4.53483,14.82841,6.72075,2.1
8,CHA,6428.005,42168.359,2,1,MSM_Rate_2C,4.0253,1.67003,3.08603,4.53483,14.83053,6.72238,2.1
8,CHA,6429.126,42169.48,2,1,MSM_Rate_2C,4.02541,1.67003,3.08655,4.53483,14.83262,6.72257,2.1
8,CHA,6429.874,42170.228,2,1,MSM_Rate_2C,4.02552,1.66967,3.08681,4.53483,14.83368,6.72112,2.1
8,CHA,6430.092,42170.446,2,1,MSM_Rate_2C,4.02552,1.67003,3.08694,4.53483,14.8342,6.72131,2.1
8,CHA,6431.04,42171.394,2,1,MSM_Rate_2C,4.02563,1.66967,3.08744,4.53483,14.83619,6.7215,2.1
8,CHA,6432,42172.354,2,1,MSM_Rate_2C,4.02563,1.66967,3.08781,4.53483,14.8377,6.7215,2.1
8,CHA,6433.039,42173.393,2,1,MSM_Rate_2C,4.02575,1.66967,3.08834,4.53483,14.83981,6.72168,2.1
8,CHA,6433.997,42174.351,2,1,MSM_Rate_2C,4.02586,1.67003,3.08882,4.53483,14.84178,6.72331,2.1
8,CHA,6435.028,42175.382,2,1,MSM_Rate_2C,4.02597,1.66967,3.08931,4.53483,14.84371,6.72205,2.1
8,CHA,6436.122,42176.476,2,1,MSM_Rate_2C,4.02608,1.66967,3.08979,4.53483,14.84566,6.72224,2.1
8,CHA,6437.089,42177.443,2,1,MSM_Rate_2C,4.02608,1.67003,3.09021,4.53483,14.84736,6.72368,2.1
8,CHA,6438.022,42178.376,2,1,MSM_Rate_2C,4.02619,1.67003,3.09069,4.53483,14.8493,6.72387,2.1
8,CHA,6439.003,42179.357,2,1,MSM_Rate_2C,4.0263,1.66967,3.09109,4.53483,14.85088,6.72405,2.1
8,CHA,6440.016,42180.37,2,1,MSM_Rate_2C,4.02641,1.67003,3.0916,4.53483,14.85296,6.72424,2.1
8,CHA,6441.061,42181.415,2,1,MSM_Rate_2C,4.02652,1.66967,3.0921,4.53483,14.85495,6.72298,2.1
8,CHA,6442.028,42182.382,2,1,MSM_Rate_2C,4.02664,1.67003,3.09249,4.53483,14.85655,6.72461,2.1
8,CHA,6443.072,42183.426,2,1,MSM_Rate_2C,4.02675,1.67003,3.09299,4.53483,14.85854,6.7248,2.1
8,CHA,6443.998,42184.352,2,1,MSM_Rate_2C,4.02675,1.67003,3.09346,4.53483,14.86044,6.7248,2.1
8,CHA,6445.024,42185.378,2,1,MSM_Rate_2C,4.02686,1.67003,3.09393,4.53483,14.86233,6.72498,2.1
8,CHA,6446.087,42186.441,2,1,MSM_Rate_2C,4.02697,1.66967,3.09442,4.53483,14.8643,6.72372,2.1
8,CHA,6447.017,42187.371,2,1,MSM_Rate_2C,4.02708,1.66967,3.09483,4.53483,14.86596,6.72391,2.1
8,CHA,6448.072,42188.426,2,1,MSM_Rate_2C,4.02719,1.66967,3.09531,4.53483,14.8679,6.72554,2.1
8,CHA,6449.05,42189.404,2,1,MSM_Rate_2C,4.0273,1.66967,3.0958,4.53483,14.86985,6.72428,2.1
8,CHA,6450.009,42190.363,2,1,MSM_Rate_2C,4.0273,1.66967,3.0962,4.53483,14.87146,6.72428,2.1
8,CHA,6450.996,42191.35,2,1,MSM_Rate_2C,4.02741,1.67003,3.09671,4.53483,14.87351,6.72591,2.1
8,CHA,6452.068,42192.422,2,1,MSM_Rate_2C,4.02753,1.67003,3.0972,4.53483,14.87551,6.7261,2.1
8,CHA,6453.015,42193.369,2,1,MSM_Rate_2C,4.02764,1.66967,3.09762,4.53483,14.87719,6.72628,2.1
8,CHA,6454.099,42194.453,2,1,MSM_Rate_2C,4.02775,1.66967,3.0981,4.53483,14.87912,6.72502,2.1
8,CHA,6455.031,42195.385,2,1,MSM_Rate_2C,4.02786,1.66967,3.09858,4.53483,14.88107,6.72521,2.1
8,CHA,6456.054,42196.408,2,1,MSM_Rate_2C,4.02786,1.67003,3.09905,4.53483,14.88295,6.72666,2.1
8,CHA,6457.039,42197.393,2,1,MSM_Rate_2C,4.02808,1.67003,3.09948,4.53483,14.88466,6.72703,2.1
8,CHA,6458.004,42198.358,2,1,MSM_Rate_2C,4.02819,1.67003,3.09996,4.53483,14.88661,6.72721,2.1
8,CHA,6459.023,42199.377,2,1,MSM_Rate_2C,4.02819,1.67003,3.10044,4.53483,14.88853,6.72721,2.1
8,CHA,6459.995,42200.349,2,1,MSM_Rate_2C,4.0283,1.67003,3.1008,4.53483,14.88999,6.7274,2.1
8,CHA,6461.026,42201.38,2,1,MSM_Rate_2C,4.02842,1.67003,3.10132,4.53483,14.89208,6.72758,2.1
8,CHA,6462.074,42202.428,2,1,MSM_Rate_2C,4.02853,1.67003,3.10181,4.53483,14.89407,6.72632,2.1
8,CHA,6463.013,42203.367,2,1,MSM_Rate_2C,4.02853,1.66967,3.10229,4.53483,14.89599,6.72632,2.1
8,CHA,6463.997,42204.351,2,1,MSM_Rate_2C,4.02875,1.67003,3.10266,4.53483,14.89747,6.72796,2.1
8,CHA,6465.082,42205.436,2,1,MSM_Rate_2C,4.02875,1.66967,3.10314,4.53483,14.89943,6.7267,2.1
8,CHA,6466.073,42206.427,2,1,MSM_Rate_2C,4.02886,1.66967,3.10364,4.53483,14.90144,6.72833,2.1
8,CHA,6467.05,42207.404,2,1,MSM_Rate_2C,4.02897,1.67003,3.10415,4.53483,14.90349,6.72851,2.1
8,CHA,6468.057,42208.411,2,1,MSM_Rate_2C,4.02908,1.66967,3.10457,4.53483,14.9052,6.72707,2.1
8,CHA,6469.065,42209.419,2,1,MSM_Rate_2C,4.02919,1.66967,3.10507,4.53483,14.90722,6.72744,2.1
8,CHA,6469.999,42210.353,2,1,MSM_Rate_2C,4.0293,1.66967,3.10549,4.53483,14.90891,6.72744,2.1
8,CHA,6471.036,42211.39,2,1,MSM_Rate_2C,4.0293,1.66967,3.10597,4.53483,14.91084,6.72762,2.1
8,CHA,6472.015,42212.369,2,1,MSM_Rate_2C,4.02942,1.66967,3.10646,4.53483,14.91281,6.72781,2.1
8,CHA,6473.044,42213.398,2,1,MSM_Rate_2C,4.02953,1.66967,3.10694,4.53483,14.91473,6.728,2.1
8,CHA,6474.033,42214.387,2,1,MSM_Rate_2C,4.02964,1.66967,3.10732,4.53483,14.91628,6.72818,2.1
8,CHA,6475.001,42215.355,2,1,MSM_Rate_2C,4.02975,1.66967,3.10784,4.53483,14.91838,6.72837,2.1
8,CHA,6476.039,42216.393,2,1,MSM_Rate_2C,4.02986,1.66967,3.10832,4.53483,14.92029,6.72855,2.1
8,CHA,6477.021,42217.375,2,1,MSM_Rate_2C,4.02997,1.67003,3.10871,4.53483,14.92187,6.73,2.1
8,CHA,6477.994,42218.348,2,1,MSM_Rate_2C,4.03008,1.67003,3.10921,4.53483,14.9239,6.73037,2.1
8,CHA,6479.056,42219.41,2,1,MSM_Rate_2C,4.03008,1.67003,3.10967,4.53483,14.92575,6.73037,2.1
8,CHA,6480.094,42220.448,2,1,MSM_Rate_2C,4.03019,1.66967,3.11018,4.53483,14.92781,6.72911,2.1
8,CHA,6481.068,42221.422,2,1,MSM_Rate_2C,4.03031,1.67003,3.11062,4.53483,14.92957,6.73074,2.1
8,CHA,6482.016,42222.37,2,1,MSM_Rate_2C,4.03042,1.66967,3.1111,4.53483,14.93151,6.72948,2.1
8,CHA,6482.994,42223.348,2,1,MSM_Rate_2C,4.03053,1.66967,3.11147,4.53483,14.933,6.72967,2.1
8,CHA,6484.028,42224.382,2,1,MSM_Rate_2C,4.03053,1.67003,3.11197,4.53483,14.935,6.72967,2.1
8,CHA,6485.003,42225.357,2,1,MSM_Rate_2C,4.03064,1.66967,3.11249,4.53483,14.9371,6.72985,2.1
8,CHA,6486.047,42226.401,2,1,MSM_Rate_2C,4.03075,1.66967,3.11297,4.53483,14.93904,6.73004,2.1
8,CHA,6487.069,42227.423,2,1,MSM_Rate_2C,4.03086,1.66967,3.11342,4.53483,14.94084,6.73022,2.1
8,CHA,6488.066,42228.42,2,1,MSM_Rate_2C,4.03097,1.67003,3.11381,4.53483,14.94243,6.73186,2.1
8,CHA,6489.006,42229.36,2,1,MSM_Rate_2C,4.03108,1.66967,3.11433,4.53483,14.94453,6.7306,2.1
8,CHA,6490.077,42230.431,2,1,MSM_Rate_2C,4.0312,1.66967,3.11482,4.53483,14.94648,6.73078,2.1
8,CHA,6491.048,42231.402,2,1,MSM_Rate_2C,4.0312,1.66967,3.1152,4.53483,14.94803,6.73078,2.1
8,CHA,6492.133,42232.487,2,1,MSM_Rate_2C,4.03131,1.66967,3.11577,4.53483,14.95033,6.73097,2.1
8,CHA,6493.09,42233.444,2,1,MSM_Rate_2C,4.03142,1.67003,3.11616,4.53483,14.95191,6.7326,2.1
8,CHA,6494.038,42234.392,2,1,MSM_Rate_2C,4.03153,1.66967,3.11667,4.53483,14.95394,6.73134,2.1
8,CHA,6495.069,42235.423,2,1,MSM_Rate_2C,4.03164,1.66967,3.11714,4.53483,14.95583,6.73152,2.1
8,CHA,6496,42236.354,2,1,MSM_Rate_2C,4.03175,1.66967,3.11757,4.53483,14.95757,6.73171,2.1
8,CHA,6497.059,42237.413,2,1,MSM_Rate_2C,4.03175,1.67003,3.11807,4.53483,14.95959,6.73316,2.1
8,CHA,6497.982,42238.336,2,1,MSM_Rate_2C,4.03197,1.67003,3.11847,4.53483,14.96122,6.7319,2.1
8,CHA,6499.084,42239.438,2,1,MSM_Rate_2C,4.03197,1.66967,3.11896,4.53483,14.96318,6.73353,2.1
8,CHA,6500.021,42240.375,2,1,MSM_Rate_2C,4.03209,1.66967,3.11944,4.53483,14.96512,6.73227,2.1
8,CHA,6501.032,42241.386,2,1,MSM_Rate_2C,4.0322,1.66967,3.11992,4.53483,14.96706,6.73245,2.1
8,CHA,6502.005,42242.359,2,1,MSM_Rate_2C,4.0322,1.66967,3.12028,4.53483,14.96851,6.73264,2.1
8,CHA,6503.002,42243.356,2,1,MSM_Rate_2C,4.03231,1.66967,3.12083,4.53483,14.97074,6.73264,2.1
8,CHA,6504.045,42244.399,2,1,MSM_Rate_2C,4.03253,1.66967,3.12132,4.53483,14.9727,6.73301,2.1
8,CHA,6505.069,42245.423,2,1,MSM_Rate_2C,4.03253,1.67003,3.12177,4.53483,14.97453,6.73446,2.1
8,CHA,6505.995,42246.349,2,1,MSM_Rate_2C,4.03264,1.67003,3.12216,4.53483,14.97608,6.73464,2.1
8,CHA,6507.074,42247.428,2,1,MSM_Rate_2C,4.03275,1.67003,3.12264,4.53483,14.97803,6.73338,2.1
8,CHA,6508.001,42248.355,2,1,MSM_Rate_2C,4.03286,1.66967,3.12315,4.53483,14.98009,6.73357,2.1
8,CHA,6509.123,42249.477,2,1,MSM_Rate_2C,4.03298,1.67003,3.12365,4.53483,14.98208,6.7352,2.1
8,CHA,6510.037,42250.391,2,1,MSM_Rate_2C,4.03309,1.67003,3.12409,4.53483,14.98386,6.73539,2.1
8,CHA,6511.049,42251.403,2,1,MSM_Rate_2C,4.0332,1.66967,3.12457,4.53483,14.98581,6.73412,2.1
8,CHA,6511.996,42252.35,2,1,MSM_Rate_2C,4.03331,1.66967,3.12495,4.53483,14.98735,6.73557,2.1
8,CHA,6513.013,42253.367,2,1,MSM_Rate_2C,4.03331,1.66967,3.12547,4.53483,14.98945,6.73431,2.1
8,CHA,6514.098,42254.452,2,1,MSM_Rate_2C,4.03342,1.67003,3.12595,4.53483,14.99138,6.73594,2.1
8,CHA,6515.013,42255.367,2,1,MSM_Rate_2C,4.03353,1.67003,3.12636,4.53483,14.99304,6.73613,2.1
8,CHA,6516.007,42256.361,2,1,MSM_Rate_2C,4.03353,1.66967,3.12686,4.53483,14.99505,6.73468,2.1
8,CHA,6517.013,42257.367,2,1,MSM_Rate_2C,4.03364,1.67003,3.12727,4.53483,14.99671,6.73487,2.1
8,CHA,6517.994,42258.348,2,1,MSM_Rate_2C,4.03375,1.67003,3.12777,4.53483,14.99872,6.7365,2.1
8,CHA,6519.114,42259.468,2,1,MSM_Rate_2C,4.03387,1.67003,3.12826,4.53483,15.00069,6.73669,2.1
8,CHA,6520.027,42260.381,2,1,MSM_Rate_2C,4.03398,1.67003,3.12868,4.53483,15.00239,6.73687,2.1
8,CHA,6521.097,42261.451,2,1,MSM_Rate_2C,4.03409,1.66967,3.12917,4.53483,15.00436,6.73561,2.1
8,CHA,6522.003,42262.357,2,1,MSM_Rate_2C,4.0342,1.66967,3.12965,4.53483,15.0063,6.7358,2.1
8,CHA,6523.018,42263.372,2,1,MSM_Rate_2C,4.0342,1.67003,3.13012,4.53483,15.0082,6.73724,2.1
8,CHA,6524.008,42264.362,2,1,MSM_Rate_2C,4.03431,1.67003,3.13052,4.53483,15.00979,6.73743,2.1
8,CHA,6525.048,42265.402,2,1,MSM_Rate_2C,4.03442,1.67003,3.13097,4.53483,15.01161,6.73617,2.1
8,CHA,6526.085,42266.439,2,1,MSM_Rate_2C,4.03453,1.66967,3.13145,4.53483,15.01355,6.73635,2.1
8,CHA,6527.171,42267.525,2,1,MSM_Rate_2C,4.03464,1.66967,3.13198,4.53483,15.0157,6.73654,2.1
8,CHA,6528.001,42268.355,2,1,MSM_Rate_2C,4.03476,1.67003,3.1324,4.53483,15.01741,6.73817,2.1
8,CHA,6529.035,42269.389,2,1,MSM_Rate_2C,4.03487,1.66967,3.13288,4.53483,15.01935,6.73691,2.1
8,CHA,6530.038,42270.392,2,1,MSM_Rate_2C,4.03498,1.66967,3.13335,4.53483,15.02123,6.73854,2.1
8,CHA,6531.044,42271.398,2,1,MSM_Rate_2C,4.03498,1.66967,3.13384,4.53483,15.02321,6.7371,2.1
8,CHA,6532.081,42272.435,2,1,MSM_Rate_2C,4.03509,1.67003,3.13432,4.53483,15.02515,6.73873,2.1
8,CHA,6533.058,42273.412,2,1,MSM_Rate_2C,4.0352,1.67003,3.13468,4.53483,15.0266,6.73892,2.1
8,CHA,6534.042,42274.396,2,1,MSM_Rate_2C,4.03531,1.67003,3.13521,4.53483,15.02875,6.7391,2.1
8,CHA,6535.042,42275.396,2,1,MSM_Rate_2C,4.03542,1.67003,3.1357,4.53483,15.0307,6.73929,2.1
8,CHA,6535.963,42276.317,2,1,MSM_Rate_2C,4.03553,1.67003,3.13611,4.53483,15.03239,6.73947,2.1
8,CHA,6536.076,42276.43,2,1,MSM_Rate_2C,4.03553,1.66967,3.13611,4.53483,15.03239,6.73947,2.1
8,CHA,6537.061,42277.415,2,1,MSM_Rate_2C,4.03565,1.66967,3.13662,4.53483,15.03444,6.73821,2.1
8,CHA,6538.037,42278.391,2,1,MSM_Rate_2C,4.03565,1.67003,3.13703,4.53483,15.03608,6.73821,2.1
8,CHA,6539.079,42279.433,2,1,MSM_Rate_2C,4.03576,1.66967,3.1375,4.53483,15.03798,6.7384,2.1
8,CHA,6540.026,42280.38,2,1,MSM_Rate_2C,4.03587,1.67003,3.13801,4.53483,15.04003,6.74003,2.1
8,CHA,6541.017,42281.371,2,1,MSM_Rate_2C,4.03587,1.66967,3.13842,4.53483,15.04168,6.73877,2.1
8,CHA,6541.997,42282.351,2,1,MSM_Rate_2C,4.03609,1.67003,3.13891,4.53483,15.04368,6.7404,2.1
8,CHA,6543.08,42283.434,2,1,MSM_Rate_2C,4.0362,1.66967,3.1394,4.53483,15.04565,6.73914,2.1
8,CHA,6543.996,42284.35,2,1,MSM_Rate_2C,4.0362,1.67003,3.13976,4.53483,15.04711,6.73914,2.1
8,CHA,6545.027,42285.381,2,1,MSM_Rate_2C,4.03642,1.66967,3.1403,4.53483,15.04927,6.73951,2.1
8,CHA,6546.059,42286.413,2,1,MSM_Rate_2C,4.03642,1.67003,3.14076,4.53483,15.05113,6.73951,2.1
8,CHA,6547.039,42287.393,2,1,MSM_Rate_2C,4.03654,1.67003,3.14126,4.53483,15.05314,6.74115,2.1
8,CHA,6548.01,42288.364,2,1,MSM_Rate_2C,4.03665,1.67003,3.14167,4.53483,15.05481,6.74115,2.1
8,CHA,6549.03,42289.384,2,1,MSM_Rate_2C,4.03676,1.67003,3.14214,4.53483,15.0567,6.74152,2.1
8,CHA,6550.015,42290.369,2,1,MSM_Rate_2C,4.03687,1.66967,3.14263,4.53483,15.05868,6.74025,2.1
8,CHA,6551.017,42291.371,2,1,MSM_Rate_2C,4.03698,1.66967,3.14304,4.53483,15.06035,6.74025,2.1
8,CHA,6552.014,42292.368,2,1,MSM_Rate_2C,4.03698,1.66967,3.14357,4.53483,15.06247,6.74044,2.1
8,CHA,6553.063,42293.417,2,1,MSM_Rate_2C,4.03709,1.67003,3.14404,4.53483,15.06437,6.74207,2.1
8,CHA,6554.034,42294.388,2,1,MSM_Rate_2C,4.0372,1.66967,3.14446,4.53483,15.06607,6.74226,2.1
8,CHA,6555.028,42295.382,2,1,MSM_Rate_2C,4.03731,1.67003,3.14497,4.53483,15.06812,6.74245,2.1
8,CHA,6556.061,42296.415,2,1,MSM_Rate_2C,4.03743,1.67003,3.14545,4.53483,15.07005,6.74263,2.1
8,CHA,6557.046,42297.4,2,1,MSM_Rate_2C,4.03754,1.67003,3.14585,4.53483,15.07168,6.74282,2.1
8,CHA,6558.019,42298.373,2,1,MSM_Rate_2C,4.03754,1.67003,3.14636,4.53483,15.07372,6.74282,2.1
8,CHA,6559.049,42299.403,2,1,MSM_Rate_2C,4.03765,1.67003,3.14679,4.53483,15.07547,6.743,2.1
8,CHA,6560.005,42300.359,2,1,MSM_Rate_2C,4.03776,1.66967,3.14725,4.53483,15.07732,6.74174,2.1
8,CHA,6560.995,42301.349,2,1,MSM_Rate_2C,4.03787,1.66967,3.14764,4.53483,15.0789,6.74337,2.1
8,CHA,6562.057,42302.411,2,1,MSM_Rate_2C,4.03798,1.67003,3.14816,4.53483,15.081,6.74356,2.1
8,CHA,6563.067,42303.421,2,1,MSM_Rate_2C,4.03809,1.66967,3.14868,4.53483,15.08312,6.7423,2.1
8,CHA,6563.98,42304.334,2,1,MSM_Rate_2C,4.03809,1.67003,3.14903,4.53483,15.08451,6.74375,2.1
8,CHA,6565.057,42305.411,2,1,MSM_Rate_2C,4.03832,1.66967,3.14953,4.53483,15.08655,6.74248,2.1
8,CHA,6565.976,42306.33,2,1,MSM_Rate_2C,4.03832,1.66967,3.15002,4.53483,15.08852,6.74267,2.1
8,CHA,6566.972,42307.326,2,1,MSM_Rate_2C,4.03843,1.66967,3.15043,4.53483,15.09018,6.74285,2.1
8,CHA,6568.037,42308.391,2,1,MSM_Rate_2C,4.03854,1.67003,3.15098,4.53483,15.09238,6.74449,2.1
8,CHA,6569.057,42309.411,2,1,MSM_Rate_2C,4.03865,1.66967,3.15136,4.53483,15.09392,6.74323,2.1
8,CHA,6570.059,42310.413,2,1,MSM_Rate_2C,4.03876,1.67003,3.15184,4.53483,15.09586,6.74468,2.1
8,CHA,6571.075,42311.429,2,1,MSM_Rate_2C,4.03887,1.66967,3.15236,4.53483,15.09797,6.74486,2.1
8,CHA,6572.019,42312.373,2,1,MSM_Rate_2C,4.03887,1.66967,3.15284,4.53483,15.09992,6.7436,2.1
8,CHA,6573,42313.354,2,1,MSM_Rate_2C,4.03898,1.66967,3.15321,4.53483,15.1014,6.74378,2.1
8,CHA,6574.071,42314.425,2,1,MSM_Rate_2C,4.03909,1.67003,3.15375,4.53483,15.10359,6.74542,2.1
8,CHA,6575.028,42315.382,2,1,MSM_Rate_2C,4.03921,1.67003,3.15418,4.53483,15.10533,6.7456,2.1
8,CHA,6576.074,42316.428,2,1,MSM_Rate_2C,4.03932,1.67003,3.15467,4.53483,15.10731,6.7456,2.1
8,CHA,6576.992,42317.346,2,1,MSM_Rate_2C,4.03943,1.66967,3.15515,4.53483,15.10924,6.74453,2.1
8,CHA,6578.074,42318.428,2,1,MSM_Rate_2C,4.03954,1.67003,3.15564,4.53483,15.11121,6.74616,2.1
8,CHA,6579.056,42319.41,2,1,MSM_Rate_2C,4.03965,1.67003,3.15611,4.53483,15.11312,6.74635,2.1
8,CHA,6579.991,42320.345,2,1,MSM_Rate_2C,4.03965,1.67003,3.1565,4.53483,15.1147,6.74635,2.1
8,CHA,6581.064,42321.418,2,1,MSM_Rate_2C,4.03976,1.66967,3.157,4.53483,15.1167,6.74508,2.1
8,CHA,6582.032,42322.386,2,1,MSM_Rate_2C,4.03987,1.66967,3.15749,4.53483,15.1187,6.74527,2.1
