

Measurement ID,6321
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1266
Program,167 - MSM_Rate_1C
Start Time,8/20/2020 11:16:56 AM
End Time,8/21/2020 2:30:35 AM
Test section,TS006014
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
11,DCH,1755.012,16639.142,1,1,MSM_Rate_1C,3.46394,-5.00007,-2.35859,0.07882,-8.73395,-17.31869,32.20000,
11,DCH,1756.004,16640.134,1,1,MSM_Rate_1C,3.46361,-4.99971,-2.36008,0.07882,-8.73913,-17.31702,32.20000,
11,DCH,1757.078,16641.208,1,1,MSM_Rate_1C,3.46338,-5.00007,-2.36162,0.07882,-8.74444,-17.31715,32.20000,
11,DCH,1758.058,16642.188,1,1,MSM_Rate_1C,3.46305,-4.99971,-2.36284,0.07882,-8.74866,-17.31480,32.20000,
11,DCH,1759.012,16643.142,1,1,MSM_Rate_1C,3.46272,-4.99971,-2.36414,0.07882,-8.75316,-17.31313,32.20000,
11,DCH,1759.012,16643.142,1,1,MSM_Rate_1C,3.46272,-4.99971,-2.36414,0.07882,-8.75316,-17.31313,32.20000,
11,DCH,1760.057,16644.187,1,1,MSM_Rate_1C,3.46249,-5.00007,-2.36562,0.07882,-8.75829,-17.31146,32.20000,
11,DCH,1761.113,16645.243,1,1,MSM_Rate_1C,3.46227,-4.99971,-2.36709,0.07882,-8.76340,-17.31035,32.20000,
11,DCH,1762.065,16646.195,1,1,MSM_Rate_1C,3.46194,-5.00007,-2.36852,0.07882,-8.76833,-17.30992,32.20000,
11,DCH,1763.090,16647.220,1,1,MSM_Rate_1C,3.46172,-4.99971,-2.36981,0.07882,-8.77281,-17.30757,32.20000,
11,DCH,1764.085,16648.215,1,1,MSM_Rate_1C,3.46138,-5.00007,-2.37132,0.07882,-8.77803,-17.30714,32.20000,
11,DCH,1765.067,16649.197,1,1,MSM_Rate_1C,3.46116,-4.99971,-2.37250,0.07882,-8.78213,-17.30603,32.20000,
11,DCH,1766.036,16650.166,1,1,MSM_Rate_1C,3.46083,-4.99971,-2.37406,0.07882,-8.78752,-17.30312,32.20000,
11,DCH,1766.997,16651.127,1,1,MSM_Rate_1C,3.46060,-4.99971,-2.37522,0.07882,-8.79155,-17.30381,32.20000,
11,DCH,1768.015,16652.145,1,1,MSM_Rate_1C,3.46038,-5.00007,-2.37680,0.07882,-8.79701,-17.30214,32.10000,
11,DCH,1769.021,16653.151,1,1,MSM_Rate_1C,3.46005,-5.00007,-2.37804,0.07882,-8.80128,-17.30047,32.10000,
11,DCH,1770.025,16654.155,1,1,MSM_Rate_1C,3.45983,-5.00007,-2.37961,0.07882,-8.80674,-17.29936,32.10000,
11,DCH,1771.028,16655.158,1,1,MSM_Rate_1C,3.45949,-4.99971,-2.38086,0.07882,-8.81105,-17.29825,32.10000,
11,DCH,1772.014,16656.144,1,1,MSM_Rate_1C,3.45927,-4.99971,-2.38236,0.07882,-8.81625,-17.29534,32.10000,
11,DCH,1773.032,16657.162,1,1,MSM_Rate_1C,3.45894,-4.99971,-2.38362,0.07882,-8.82059,-17.29423,32.10000,
11,DCH,1774.035,16658.165,1,1,MSM_Rate_1C,3.45871,-4.99971,-2.38515,0.07882,-8.82589,-17.29256,32.10000,
11,DCH,1775.002,16659.132,1,1,MSM_Rate_1C,3.45849,-5.00007,-2.38621,0.07882,-8.82955,-17.29145,32.20000,
11,DCH,1776.002,16660.132,1,1,MSM_Rate_1C,3.45816,-5.00007,-2.38790,0.07882,-8.83541,-17.29102,32.20000,
11,DCH,1776.998,16661.128,1,1,MSM_Rate_1C,3.45794,-5.00007,-2.38899,0.07882,-8.83916,-17.28867,32.20000,
11,DCH,1778.052,16662.182,1,1,MSM_Rate_1C,3.45760,-5.00007,-2.39061,0.07882,-8.84477,-17.28756,32.20000,
11,DCH,1779.061,16663.191,1,1,MSM_Rate_1C,3.45738,-4.99971,-2.39215,0.07882,-8.85009,-17.28589,32.20000,
11,DCH,1780.042,16664.172,1,1,MSM_Rate_1C,3.45705,-4.99971,-2.39322,0.07882,-8.85379,-17.28478,32.20000,
11,DCH,1780.998,16665.128,1,1,MSM_Rate_1C,3.45682,-5.00007,-2.39481,0.07882,-8.85927,-17.28435,32.20000,
11,DCH,1781.992,16666.122,1,1,MSM_Rate_1C,3.45649,-5.00007,-2.39609,0.07882,-8.86372,-17.28200,32.20000,
11,DCH,1783.033,16667.163,1,1,MSM_Rate_1C,3.45627,-4.99971,-2.39765,0.07882,-8.86911,-17.28033,32.30000,
11,DCH,1783.998,16668.128,1,1,MSM_Rate_1C,3.45593,-4.99971,-2.39891,0.07882,-8.87347,-17.27922,32.30000,
11,DCH,1784.993,16669.123,1,1,MSM_Rate_1C,3.45571,-4.99971,-2.40036,0.07882,-8.87846,-17.27755,32.30000,
11,DCH,1785.986,16670.116,1,1,MSM_Rate_1C,3.45549,-5.00007,-2.40166,0.07882,-8.88296,-17.27768,32.30000,
11,DCH,1787.103,16671.233,1,1,MSM_Rate_1C,3.45516,-4.99971,-2.40314,0.07882,-8.88807,-17.27477,32.30000,
11,DCH,1788.000,16672.130,1,1,MSM_Rate_1C,3.45493,-5.00007,-2.40459,0.07882,-8.89308,-17.27490,32.20000,
11,DCH,1789.117,16673.247,1,1,MSM_Rate_1C,3.45460,-4.99971,-2.40606,0.07882,-8.89816,-17.27200,32.20000,
11,DCH,1790.077,16674.207,1,1,MSM_Rate_1C,3.45438,-4.99971,-2.40732,0.07882,-8.90252,-17.27088,32.20000,
11,DCH,1791.029,16675.159,1,1,MSM_Rate_1C,3.45404,-5.00007,-2.40879,0.07882,-8.90760,-17.27045,32.20000,
11,DCH,1792.011,16676.141,1,1,MSM_Rate_1C,3.45382,-5.00007,-2.40998,0.07882,-8.91169,-17.26934,32.20000,
11,DCH,1793.027,16677.157,1,1,MSM_Rate_1C,3.45349,-5.00007,-2.41153,0.07882,-8.91706,-17.26767,32.20000,
11,DCH,1794.095,16678.225,1,1,MSM_Rate_1C,3.45327,-5.00007,-2.41281,0.07882,-8.92150,-17.26656,32.20000,
11,DCH,1795.027,16679.157,1,1,MSM_Rate_1C,3.45304,-5.00007,-2.41408,0.07882,-8.92586,-17.26545,32.20000,
11,DCH,1796.069,16680.199,1,1,MSM_Rate_1C,3.45282,-5.00007,-2.41563,0.07882,-8.93123,-17.26434,32.20000,
11,DCH,1796.165,16680.295,1,1,MSM_Rate_1C,3.45271,-5.00007,-2.41590,0.07882,-8.93216,-17.26378,32.20000,
11,DCH,1797.000,16681.130,1,1,MSM_Rate_1C,3.45249,-4.99971,-2.41710,0.07882,-8.93629,-17.26143,32.20000,
11,DCH,1798.056,16682.186,1,1,MSM_Rate_1C,3.45215,-5.00007,-2.41854,0.07882,-8.94128,-17.26100,32.20000,
11,DCH,1799.015,16683.145,1,1,MSM_Rate_1C,3.45193,-4.99971,-2.41966,0.07882,-8.94515,-17.25865,32.20000,
11,DCH,1800.084,16684.214,1,1,MSM_Rate_1C,3.45160,-5.00007,-2.42123,0.07882,-8.95056,-17.25878,32.20000,
11,DCH,1801.060,16685.190,1,1,MSM_Rate_1C,3.45138,-5.00007,-2.42272,0.07882,-8.95570,-17.25711,32.20000,
11,DCH,1802.055,16686.185,1,1,MSM_Rate_1C,3.45115,-5.00007,-2.42386,0.07882,-8.95964,-17.25600,32.20000,
11,DCH,1803.024,16687.154,1,1,MSM_Rate_1C,3.45093,-5.00007,-2.42542,0.07882,-8.96501,-17.25489,32.20000,
11,DCH,1804.059,16688.189,1,1,MSM_Rate_1C,3.45060,-4.99971,-2.42687,0.07882,-8.97002,-17.25198,32.20000,
11,DCH,1804.987,16689.117,1,1,MSM_Rate_1C,3.45038,-5.00007,-2.42817,0.07882,-8.97450,-17.25211,32.20000,
11,DCH,1806.025,16690.155,1,1,MSM_Rate_1C,3.45015,-5.00007,-2.42945,0.07882,-8.97892,-17.25100,32.20000,
11,DCH,1807.000,16691.130,1,1,MSM_Rate_1C,3.44982,-5.00007,-2.43094,0.07882,-8.98405,-17.24933,32.20000,
11,DCH,1808.045,16692.175,1,1,MSM_Rate_1C,3.44949,-5.00007,-2.43241,0.07882,-8.98913,-17.24766,32.20000,
11,DCH,1809.016,16693.146,1,1,MSM_Rate_1C,3.44926,-4.99971,-2.43364,0.07882,-8.99338,-17.24531,32.20000,
11,DCH,1810.059,16694.189,1,1,MSM_Rate_1C,3.44904,-4.99971,-2.43520,0.07882,-8.99873,-17.24420,32.20000,
11,DCH,1811.018,16695.148,1,1,MSM_Rate_1C,3.44882,-5.00007,-2.43642,0.07882,-9.00294,-17.24309,32.30000,
11,DCH,1812.091,16696.221,1,1,MSM_Rate_1C,3.44849,-4.99971,-2.43789,0.07882,-9.00804,-17.24321,32.30000,
11,DCH,1813.113,16697.243,1,1,MSM_Rate_1C,3.44826,-5.00007,-2.43940,0.07882,-9.01324,-17.24154,32.30000,
11,DCH,1814.069,16698.199,1,1,MSM_Rate_1C,3.44804,-4.99971,-2.44066,0.07882,-9.01758,-17.23988,32.30000,
11,DCH,1815.044,16699.174,1,1,MSM_Rate_1C,3.44771,-5.00007,-2.44205,0.07882,-9.02237,-17.23876,32.20000,
11,DCH,1816.017,16700.147,1,1,MSM_Rate_1C,3.44748,-5.00007,-2.44344,0.07882,-9.02716,-17.23765,32.20000,
11,DCH,1817.079,16701.209,1,1,MSM_Rate_1C,3.44726,-5.00007,-2.44492,0.07882,-9.03227,-17.23654,32.20000,
11,DCH,1818.043,16702.173,1,1,MSM_Rate_1C,3.44693,-4.99971,-2.44614,0.07882,-9.03648,-17.23543,32.20000,
11,DCH,1819.025,16703.155,1,1,MSM_Rate_1C,3.44671,-4.99971,-2.44746,0.07882,-9.04104,-17.23308,32.20000,
11,DCH,1820.021,16704.151,1,1,MSM_Rate_1C,3.44648,-4.99971,-2.44901,0.07882,-9.04637,-17.23142,32.20000,
11,DCH,1821.060,16705.190,1,1,MSM_Rate_1C,3.44615,-4.99971,-2.45049,0.07882,-9.05145,-17.22975,32.20000,
11,DCH,1822.043,16706.173,1,1,MSM_Rate_1C,3.44593,-4.99971,-2.45169,0.07882,-9.05560,-17.22864,32.20000,
11,DCH,1823.007,16707.137,1,1,MSM_Rate_1C,3.44571,-4.99971,-2.45319,0.07882,-9.06077,-17.22753,32.20000,
11,DCH,1824.003,16708.133,1,1,MSM_Rate_1C,3.44548,-4.99971,-2.45438,0.07882,-9.06485,-17.22641,32.20000,
11,DCH,1825.070,16709.200,1,1,MSM_Rate_1C,3.44515,-4.99971,-2.45589,0.07882,-9.07008,-17.22475,32.20000,
11,DCH,1825.998,16710.128,1,1,MSM_Rate_1C,3.44493,-4.99971,-2.45709,0.07882,-9.07419,-17.22363,32.20000,
11,DCH,1827.056,16711.186,1,1,MSM_Rate_1C,3.44471,-4.99971,-2.45863,0.07882,-9.07952,-17.22252,32.20000,
11,DCH,1828.089,16712.219,1,1,MSM_Rate_1C,3.44437,-5.00007,-2.46023,0.07882,-9.08501,-17.22209,32.20000,
11,DCH,1829.059,16713.189,1,1,MSM_Rate_1C,3.44415,-5.00007,-2.46131,0.07882,-9.08875,-17.21974,32.20000,
11,DCH,1830.007,16714.137,1,1,MSM_Rate_1C,3.44393,-4.99971,-2.46263,0.07882,-9.09330,-17.21986,32.20000,
11,DCH,1831.058,16715.188,1,1,MSM_Rate_1C,3.44359,-4.99971,-2.46422,0.07882,-9.09876,-17.21752,32.20000,
11,DCH,1832.052,16716.182,1,1,MSM_Rate_1C,3.44337,-4.99971,-2.46564,0.07882,-9.10365,-17.21585,32.20000,
11,DCH,1833.057,16717.187,1,1,MSM_Rate_1C,3.44304,-5.00007,-2.46714,0.07882,-9.10882,-17.21542,32.30000,
11,DCH,1834.069,16718.199,1,1,MSM_Rate_1C,3.44282,-5.00007,-2.46837,0.07882,-9.11303,-17.21486,32.30000,
11,DCH,1834.334,16718.464,1,1,MSM_Rate_1C,3.44270,-4.99971,-2.46895,0.07882,-9.11505,-17.21252,32.30000,
11,DCH,1835.054,16719.184,1,1,MSM_Rate_1C,3.44259,-5.00007,-2.46991,0.07882,-9.11835,-17.21319,32.30000,
11,DCH,1836.007,16720.137,1,1,MSM_Rate_1C,3.44226,-4.99971,-2.47111,0.07882,-9.12249,-17.21085,32.30000,
11,DCH,1837.076,16721.206,1,1,MSM_Rate_1C,3.44215,-4.99971,-2.47262,0.07882,-9.12770,-17.20918,32.30000,
11,DCH,1838.044,16722.174,1,1,MSM_Rate_1C,3.44181,-4.99971,-2.47411,0.07882,-9.13282,-17.20807,32.20000,
11,DCH,1839.132,16723.262,1,1,MSM_Rate_1C,3.44159,-4.99971,-2.47540,0.07882,-9.13725,-17.20819,32.10000,
11,DCH,1840.079,16724.209,1,1,MSM_Rate_1C,3.44126,-5.00007,-2.47688,0.07882,-9.14235,-17.20652,32.10000,
11,DCH,1841.093,16725.223,1,1,MSM_Rate_1C,3.44115,-4.99971,-2.47831,0.07882,-9.14726,-17.20474,32.10000,
11,DCH,1842.005,16726.135,1,1,MSM_Rate_1C,3.44081,-5.00007,-2.47948,0.07882,-9.15128,-17.20307,32.20000,
11,DCH,1843.049,16727.179,1,1,MSM_Rate_1C,3.44059,-4.99971,-2.48093,0.07882,-9.15628,-17.20196,32.20000,
11,DCH,1844.053,16728.183,1,1,MSM_Rate_1C,3.44026,-5.00007,-2.48241,0.07882,-9.16139,-17.20152,32.20000,
11,DCH,1845.035,16729.165,1,1,MSM_Rate_1C,3.44004,-5.00007,-2.48365,0.07882,-9.16564,-17.20096,32.20000,
11,DCH,1846.093,16730.223,1,1,MSM_Rate_1C,3.43981,-4.99971,-2.48523,0.07882,-9.17106,-17.19806,32.20000,
11,DCH,1847.113,16731.243,1,1,MSM_Rate_1C,3.43959,-5.00007,-2.48650,0.07882,-9.17544,-17.19695,32.20000,
11,DCH,1848.086,16732.216,1,1,MSM_Rate_1C,3.43937,-5.00007,-2.48799,0.07882,-9.18055,-17.19707,32.20000,
11,DCH,1849.064,16733.194,1,1,MSM_Rate_1C,3.43903,-4.99971,-2.48916,0.07882,-9.18458,-17.19596,32.20000,
11,DCH,1850.043,16734.173,1,1,MSM_Rate_1C,3.43881,-4.99971,-2.49076,0.07882,-9.19009,-17.19306,32.20000,
11,DCH,1851.043,16735.173,1,1,MSM_Rate_1C,3.43859,-5.00007,-2.49202,0.07882,-9.19441,-17.19318,32.20000,
11,DCH,1852.000,16736.130,1,1,MSM_Rate_1C,3.43837,-4.99971,-2.49326,0.07882,-9.19869,-17.19084,32.20000,
11,DCH,1853.033,16737.163,1,1,MSM_Rate_1C,3.43815,-5.00007,-2.49472,0.07882,-9.20371,-17.18973,32.20000,
11,DCH,1854.028,16738.158,1,1,MSM_Rate_1C,3.43792,-4.99971,-2.49621,0.07882,-9.20884,-17.18861,32.20000,
11,DCH,1855.051,16739.181,1,1,MSM_Rate_1C,3.43759,-4.99971,-2.49752,0.07882,-9.21335,-17.18695,32.20000,
11,DCH,1856.035,16740.165,1,1,MSM_Rate_1C,3.43737,-5.00007,-2.49904,0.07882,-9.21855,-17.18707,32.20000,
11,DCH,1857.035,16741.165,1,1,MSM_Rate_1C,3.43714,-4.99971,-2.50030,0.07882,-9.22289,-17.18472,32.30000,
11,DCH,1858.018,16742.148,1,1,MSM_Rate_1C,3.43681,-4.99971,-2.50183,0.07882,-9.22813,-17.18306,32.30000,
11,DCH,1859.065,16743.195,1,1,MSM_Rate_1C,3.43648,-4.99971,-2.50328,0.07882,-9.23315,-17.18139,32.30000,
11,DCH,1860.081,16744.211,1,1,MSM_Rate_1C,3.43626,-5.00007,-2.50454,0.07882,-9.23745,-17.18206,32.30000,
11,DCH,1861.026,16745.156,1,1,MSM_Rate_1C,3.43603,-5.00007,-2.50599,0.07882,-9.24243,-17.18039,32.30000,
11,DCH,1862.003,16746.133,1,1,MSM_Rate_1C,3.43581,-4.99971,-2.50720,0.07882,-9.24660,-17.17805,32.30000,
11,DCH,1862.988,16747.118,1,1,MSM_Rate_1C,3.43559,-4.99971,-2.50873,0.07882,-9.25186,-17.17694,32.30000,
11,DCH,1864.039,16748.169,1,1,MSM_Rate_1C,3.43537,-4.99971,-2.50997,0.07882,-9.25611,-17.17761,32.30000,
11,DCH,1865.056,16749.186,1,1,MSM_Rate_1C,3.43514,-5.00007,-2.51163,0.07882,-9.26180,-17.17595,32.30000,
11,DCH,1866.061,16750.191,1,1,MSM_Rate_1C,3.43492,-5.00007,-2.51273,0.07882,-9.26561,-17.17484,32.30000,
11,DCH,1867.022,16751.152,1,1,MSM_Rate_1C,3.43459,-4.99971,-2.51433,0.07882,-9.27108,-17.17194,32.30000,
11,DCH,1868.070,16752.200,1,1,MSM_Rate_1C,3.43437,-4.99971,-2.51561,0.07882,-9.27549,-17.17206,32.30000,
11,DCH,1868.990,16753.120,1,1,MSM_Rate_1C,3.43414,-5.00007,-2.51708,0.07882,-9.28054,-17.17094,32.30000,
11,DCH,1870.098,16754.228,1,1,MSM_Rate_1C,3.43392,-5.00007,-2.51858,0.07882,-9.28568,-17.16983,32.30000,
11,DCH,1871.058,16755.188,1,1,MSM_Rate_1C,3.43370,-4.99971,-2.51976,0.07882,-9.28974,-17.16816,32.30000,
11,DCH,1872.034,16756.164,1,1,MSM_Rate_1C,3.43348,-4.99971,-2.52130,0.07882,-9.29502,-17.16638,32.30000,
11,DCH,1873.101,16757.231,1,1,MSM_Rate_1C,3.43314,-5.00007,-2.52269,0.07882,-9.29979,-17.16594,32.30000,
11,DCH,1874.044,16758.174,1,1,MSM_Rate_1C,3.43292,-5.00007,-2.52407,0.07882,-9.30452,-17.16483,32.30000,
11,DCH,1874.936,16759.066,1,1,MSM_Rate_1C,3.43270,-4.99971,-2.52531,0.07882,-9.30880,-17.16249,32.30000,
11,DCH,1875.066,16759.196,1,1,MSM_Rate_1C,3.43270,-4.99971,-2.52531,0.07882,-9.30880,-17.16249,32.30000,
11,DCH,1875.982,16760.112,1,1,MSM_Rate_1C,3.43248,-4.99971,-2.52650,0.07882,-9.31289,-17.16138,32.30000,
11,DCH,1877.025,16761.155,1,1,MSM_Rate_1C,3.43214,-5.00007,-2.52811,0.07882,-9.31842,-17.16027,32.30000,
11,DCH,1878.046,16762.176,1,1,MSM_Rate_1C,3.43192,-5.00007,-2.52953,0.07882,-9.32328,-17.15983,32.30000,
11,DCH,1879.051,16763.181,1,1,MSM_Rate_1C,3.43170,-5.00007,-2.53084,0.07882,-9.32776,-17.15749,32.30000,
11,DCH,1880.025,16764.155,1,1,MSM_Rate_1C,3.43147,-5.00007,-2.53236,0.07882,-9.33299,-17.15760,32.30000,
11,DCH,1881.021,16765.151,1,1,MSM_Rate_1C,3.43125,-5.00007,-2.53359,0.07882,-9.33720,-17.15649,32.30000,
11,DCH,1882.026,16766.156,1,1,MSM_Rate_1C,3.43092,-4.99971,-2.53516,0.07882,-9.34260,-17.15360,32.30000,
11,DCH,1883.054,16767.184,1,1,MSM_Rate_1C,3.43081,-5.00007,-2.53662,0.07882,-9.34759,-17.15427,32.30000,
11,DCH,1884.056,16768.186,1,1,MSM_Rate_1C,3.43059,-4.99971,-2.53780,0.07882,-9.35166,-17.15193,32.30000,
11,DCH,1885.092,16769.222,1,1,MSM_Rate_1C,3.43025,-4.99971,-2.53937,0.07882,-9.35703,-17.15026,32.20000,
11,DCH,1886.014,16770.144,1,1,MSM_Rate_1C,3.43003,-5.00007,-2.54059,0.07882,-9.36123,-17.15093,32.20000,
11,DCH,1887.013,16771.143,1,1,MSM_Rate_1C,3.42981,-4.99971,-2.54207,0.07882,-9.36629,-17.14804,32.20000,
11,DCH,1888.097,16772.227,1,1,MSM_Rate_1C,3.42947,-5.00007,-2.54355,0.07882,-9.37139,-17.14760,32.20000,
11,DCH,1889.087,16773.217,1,1,MSM_Rate_1C,3.42936,-4.99971,-2.54481,0.07882,-9.37571,-17.14581,32.30000,
11,DCH,1890.007,16774.137,1,1,MSM_Rate_1C,3.42914,-5.00007,-2.54609,0.07882,-9.38009,-17.14593,32.30000,
11,DCH,1890.996,16775.126,1,1,MSM_Rate_1C,3.42881,-4.99971,-2.54758,0.07882,-9.38521,-17.14303,32.30000,
11,DCH,1892.045,16776.175,1,1,MSM_Rate_1C,3.42858,-4.99971,-2.54897,0.07882,-9.38996,-17.14370,32.30000,
11,DCH,1893.015,16777.145,1,1,MSM_Rate_1C,3.42836,-5.00007,-2.55035,0.07882,-9.39471,-17.14204,32.30000,
11,DCH,1893.975,16778.105,1,1,MSM_Rate_1C,3.42814,-5.00007,-2.55154,0.07882,-9.39876,-17.14025,32.30000,
11,DCH,1895.064,16779.194,1,1,MSM_Rate_1C,3.42792,-5.00007,-2.55315,0.07882,-9.40429,-17.13981,32.30000,
11,DCH,1896.084,16780.214,1,1,MSM_Rate_1C,3.42769,-4.99971,-2.55464,0.07882,-9.40942,-17.13747,32.30000,
11,DCH,1897.069,16781.199,1,1,MSM_Rate_1C,3.42736,-4.99971,-2.55593,0.07882,-9.41382,-17.13759,32.30000,
11,DCH,1897.993,16782.123,1,1,MSM_Rate_1C,3.42725,-4.99971,-2.55723,0.07882,-9.41829,-17.13648,32.30000,
11,DCH,1899.040,16783.170,1,1,MSM_Rate_1C,3.42692,-4.99971,-2.55869,0.07882,-9.42329,-17.13481,32.30000,
11,DCH,1900.021,16784.151,1,1,MSM_Rate_1C,3.42669,-4.99971,-2.56018,0.07882,-9.42838,-17.13247,32.40000,
11,DCH,1900.986,16785.116,1,1,MSM_Rate_1C,3.42647,-5.00007,-2.56153,0.07882,-9.43302,-17.13259,32.40000,
11,DCH,1901.992,16786.122,1,1,MSM_Rate_1C,3.42625,-4.99971,-2.56274,0.07882,-9.43715,-17.13025,32.40000,
11,DCH,1903.052,16787.182,1,1,MSM_Rate_1C,3.42603,-5.00007,-2.56414,0.07882,-9.44196,-17.12914,32.40000,
11,DCH,1904.060,16788.190,1,1,MSM_Rate_1C,3.42580,-5.00007,-2.56576,0.07882,-9.44749,-17.12925,32.40000,
11,DCH,1905.060,16789.190,1,1,MSM_Rate_1C,3.42558,-5.00007,-2.56700,0.07882,-9.45176,-17.12691,32.40000,
11,DCH,1906.051,16790.181,1,1,MSM_Rate_1C,3.42536,-4.99971,-2.56856,0.07882,-9.45711,-17.12580,32.40000,
11,DCH,1906.972,16791.102,1,1,MSM_Rate_1C,3.42503,-4.99971,-2.56967,0.07882,-9.46091,-17.12413,32.40000,
11,DCH,1908.007,16792.137,1,1,MSM_Rate_1C,3.42491,-4.99971,-2.57114,0.07882,-9.46594,-17.12358,32.50000,
11,DCH,1909.159,16793.289,1,1,MSM_Rate_1C,3.42458,-4.99971,-2.57259,0.07882,-9.47091,-17.12314,32.50000,
11,DCH,1909.999,16794.129,1,1,MSM_Rate_1C,3.42436,-4.99971,-2.57405,0.07882,-9.47589,-17.12080,32.50000,
11,DCH,1911.033,16795.163,1,1,MSM_Rate_1C,3.42414,-5.00007,-2.57546,0.07882,-9.48073,-17.12091,32.50000,
11,DCH,1912.145,16796.275,1,1,MSM_Rate_1C,3.42391,-4.99971,-2.57675,0.07882,-9.48513,-17.11980,32.50000,
11,DCH,1912.998,16797.128,1,1,MSM_Rate_1C,3.42369,-4.99971,-2.57796,0.07882,-9.48929,-17.11869,32.50000,
11,DCH,1913.994,16798.124,1,1,MSM_Rate_1C,3.42347,-5.00007,-2.57955,0.07882,-9.49472,-17.11758,32.50000,
11,DCH,1915.077,16799.207,1,1,MSM_Rate_1C,3.42325,-5.00007,-2.58102,0.07882,-9.49976,-17.11646,32.50000,
11,DCH,1916.038,16800.168,1,1,MSM_Rate_1C,3.42291,-4.99971,-2.58226,0.07882,-9.50400,-17.11535,32.50000,
11,DCH,1917.021,16801.151,1,1,MSM_Rate_1C,3.42280,-4.99971,-2.58374,0.07882,-9.50907,-17.11302,32.50000,
11,DCH,1917.144,16801.274,1,1,MSM_Rate_1C,3.42269,-4.99971,-2.58374,0.07882,-9.50907,-17.11302,32.40000,
11,DCH,1918.061,16802.191,1,1,MSM_Rate_1C,3.42258,-5.00007,-2.58521,0.07882,-9.51412,-17.11313,32.40000,
11,DCH,1919.054,16803.184,1,1,MSM_Rate_1C,3.42236,-4.99971,-2.58660,0.07882,-9.51886,-17.11079,32.40000,
11,DCH,1920.026,16804.156,1,1,MSM_Rate_1C,3.42202,-5.00007,-2.58778,0.07882,-9.52290,-17.11091,32.30000,
11,DCH,1921.008,16805.138,1,1,MSM_Rate_1C,3.42191,-4.99971,-2.58932,0.07882,-9.52817,-17.10857,32.30000,
11,DCH,1922.061,16806.191,1,1,MSM_Rate_1C,3.42169,-5.00007,-2.59078,0.07882,-9.53316,-17.10868,32.40000,
11,DCH,1923.033,16807.163,1,1,MSM_Rate_1C,3.42136,-5.00007,-2.59194,0.07882,-9.53714,-17.10701,32.40000,
11,DCH,1924.010,16808.140,1,1,MSM_Rate_1C,3.42113,-4.99971,-2.59346,0.07882,-9.54234,-17.10468,32.40000,
11,DCH,1924.986,16809.116,1,1,MSM_Rate_1C,3.42091,-4.99971,-2.59469,0.07882,-9.54655,-17.10479,32.40000,
11,DCH,1926.006,16810.136,1,1,MSM_Rate_1C,3.42069,-5.00007,-2.59625,0.07882,-9.55190,-17.10368,32.40000,
11,DCH,1926.993,16811.123,1,1,MSM_Rate_1C,3.42047,-4.99971,-2.59725,0.07882,-9.55531,-17.10190,32.40000,
11,DCH,1928.011,16812.141,1,1,MSM_Rate_1C,3.42025,-4.99971,-2.59887,0.07882,-9.56084,-17.10201,32.40000,
11,DCH,1928.979,16813.109,1,1,MSM_Rate_1C,3.42002,-4.99971,-2.60038,0.07882,-9.56601,-17.09912,32.40000,
11,DCH,1929.992,16814.122,1,1,MSM_Rate_1C,3.41980,-4.99971,-2.60166,0.07882,-9.57038,-17.09801,32.40000,
11,DCH,1931.058,16815.188,1,1,MSM_Rate_1C,3.41947,-5.00007,-2.60312,0.07882,-9.57538,-17.09812,32.40000,
11,DCH,1932.010,16816.140,1,1,MSM_Rate_1C,3.41936,-5.00007,-2.60458,0.07882,-9.58035,-17.09701,32.30000,
11,DCH,1933.114,16817.244,1,1,MSM_Rate_1C,3.41902,-5.00007,-2.60607,0.07882,-9.58546,-17.09534,32.30000,
11,DCH,1934.045,16818.175,1,1,MSM_Rate_1C,3.41891,-4.99971,-2.60744,0.07882,-9.59015,-17.09356,32.40000,
11,DCH,1935.077,16819.207,1,1,MSM_Rate_1C,3.41858,-4.99971,-2.60885,0.07882,-9.59498,-17.09189,32.40000,
11,DCH,1935.978,16820.108,1,1,MSM_Rate_1C,3.41836,-4.99971,-2.61005,0.07882,-9.59908,-17.09078,32.40000,
11,DCH,1937.008,16821.138,1,1,MSM_Rate_1C,3.41824,-5.00007,-2.61130,0.07882,-9.60335,-17.09023,32.40000,
11,DCH,1938.000,16822.130,1,1,MSM_Rate_1C,3.41802,-4.99971,-2.61265,0.07882,-9.60797,-17.09034,32.40000,
11,DCH,1939.116,16823.246,1,1,MSM_Rate_1C,3.41769,-4.99971,-2.61427,0.07882,-9.61351,-17.08923,32.40000,
11,DCH,1940.024,16824.154,1,1,MSM_Rate_1C,3.41758,-4.99971,-2.61552,0.07882,-9.61777,-17.08689,32.40000,
11,DCH,1941.065,16825.195,1,1,MSM_Rate_1C,3.41724,-5.00007,-2.61704,0.07882,-9.62297,-17.08645,32.40000,
11,DCH,1942.063,16826.193,1,1,MSM_Rate_1C,3.41702,-5.00007,-2.61858,0.07882,-9.62821,-17.08533,32.40000,
11,DCH,1943.098,16827.228,1,1,MSM_Rate_1C,3.41680,-5.00007,-2.61980,0.07882,-9.63240,-17.08300,32.40000,
